"T","U:0","U:1","U:2","alphat","p","p_rgh","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.81899,1.4383,-3.0261e-07,0,0,0.45655,0.45655,1,1.122,1.122,0.25,0.05
0.81855,1.4383,-4.0383e-07,0,0,0.45552,0.45552,1,1.124,1.124,0.25,0.05
0.81812,1.4383,-5.0505e-07,0,0,0.45448,0.45448,1,1.126,1.126,0.25,0.05
0.81768,1.4383,-6.0626e-07,0,0,0.45344,0.45344,1,1.128,1.128,0.25,0.05
0.81725,1.4383,-7.0748e-07,0,0,0.4524,0.4524,1,1.13,1.13,0.25,0.05
0.81682,1.4383,-7.9733e-07,0,0,0.45136,0.45136,1,1.132,1.132,0.25,0.05
0.81638,1.4383,-8.8719e-07,0,0,0.45032,0.45032,1,1.134,1.134,0.25,0.05
0.81595,1.4383,-9.7706e-07,0,0,0.44929,0.44929,1,1.136,1.136,0.25,0.05
0.81552,1.4383,-1.0669e-06,0,0,0.44825,0.44825,1,1.138,1.138,0.25,0.05
0.81508,1.4383,-1.1568e-06,0,0,0.44721,0.44721,1,1.14,1.14,0.25,0.05
0.81465,1.4382,-1.2354e-06,0,0,0.44617,0.44617,1,1.142,1.142,0.25,0.05
0.81422,1.4382,-1.3141e-06,0,0,0.44513,0.44513,1,1.144,1.144,0.25,0.05
0.81379,1.4382,-1.3928e-06,0,0,0.44409,0.44409,1,1.146,1.146,0.25,0.05
0.81335,1.4382,-1.4715e-06,0,0,0.44306,0.44306,1,1.148,1.148,0.25,0.05
0.81292,1.4382,-1.5501e-06,0,0,0.44202,0.44202,1,1.15,1.15,0.25,0.05
0.81249,1.4382,-1.6179e-06,0,0,0.44098,0.44098,1,1.152,1.152,0.25,0.05
0.81206,1.4382,-1.6856e-06,0,0,0.43994,0.43994,1,1.154,1.154,0.25,0.05
0.81163,1.4382,-1.7534e-06,0,0,0.4389,0.4389,1,1.156,1.156,0.25,0.05
0.8112,1.4382,-1.8211e-06,0,0,0.43786,0.43786,1,1.158,1.158,0.25,0.05
0.81077,1.4382,-1.8888e-06,0,0,0.43682,0.43682,1,1.16,1.16,0.25,0.05
0.81034,1.4382,-1.946e-06,0,0,0.43579,0.43579,1,1.162,1.162,0.25,0.05
0.80991,1.4382,-2.0032e-06,0,0,0.43475,0.43475,1,1.164,1.164,0.25,0.05
0.80948,1.4382,-2.0604e-06,0,0,0.43371,0.43371,1,1.166,1.166,0.25,0.05
0.80905,1.4382,-2.1176e-06,0,0,0.43267,0.43267,1,1.168,1.168,0.25,0.05
0.80862,1.4382,-2.1747e-06,0,0,0.43163,0.43163,1,1.17,1.17,0.25,0.05
0.8082,1.4382,-2.2218e-06,0,0,0.43059,0.43059,1,1.172,1.172,0.25,0.05
0.80777,1.4382,-2.2688e-06,0,0,0.42956,0.42956,1,1.174,1.174,0.25,0.05
0.80734,1.4381,-2.3159e-06,0,0,0.42852,0.42852,1,1.176,1.176,0.25,0.05
0.80691,1.4381,-2.3629e-06,0,0,0.42748,0.42748,1,1.178,1.178,0.25,0.05
0.80648,1.4381,-2.4099e-06,0,0,0.42644,0.42644,1,1.18,1.18,0.25,0.05
0.80606,1.4381,-2.4473e-06,0,0,0.4254,0.4254,1,1.182,1.182,0.25,0.05
0.80563,1.4381,-2.4848e-06,0,0,0.42436,0.42436,1,1.184,1.184,0.25,0.05
0.80521,1.4381,-2.5222e-06,0,0,0.42332,0.42332,1,1.186,1.186,0.25,0.05
0.80478,1.4381,-2.5596e-06,0,0,0.42228,0.42228,1,1.188,1.188,0.25,0.05
0.80435,1.4381,-2.597e-06,0,0,0.42125,0.42125,1,1.19,1.19,0.25,0.05
0.80393,1.4381,-2.6253e-06,0,0,0.42021,0.42021,1,1.192,1.192,0.25,0.05
0.8035,1.4381,-2.6537e-06,0,0,0.41917,0.41917,1,1.194,1.194,0.25,0.05
0.80308,1.4381,-2.682e-06,0,0,0.41813,0.41813,1,1.196,1.196,0.25,0.05
0.80266,1.4381,-2.7104e-06,0,0,0.41709,0.41709,1,1.198,1.198,0.25,0.05
0.80223,1.4381,-2.7387e-06,0,0,0.41605,0.41605,1,1.2,1.2,0.25,0.05
0.80181,1.4381,-2.7586e-06,0,0,0.41501,0.41501,1,1.202,1.202,0.25,0.05
0.80138,1.4381,-2.7784e-06,0,0,0.41397,0.41397,1,1.204,1.204,0.25,0.05
0.80096,1.4381,-2.7983e-06,0,0,0.41294,0.41294,1,1.206,1.206,0.25,0.05
0.80054,1.4381,-2.8181e-06,0,0,0.4119,0.4119,1,1.208,1.208,0.25,0.05
0.80012,1.4381,-2.838e-06,0,0,0.41086,0.41086,1,1.21,1.21,0.25,0.05
0.79969,1.4381,-2.85e-06,0,0,0.40982,0.40982,1,1.212,1.212,0.25,0.05
0.79927,1.4381,-2.862e-06,0,0,0.40878,0.40878,1,1.214,1.214,0.25,0.05
0.79885,1.4381,-2.874e-06,0,0,0.40774,0.40774,1,1.216,1.216,0.25,0.05
0.79843,1.4381,-2.886e-06,0,0,0.4067,0.4067,1,1.218,1.218,0.25,0.05
0.79801,1.4381,-2.898e-06,0,0,0.40566,0.40566,1,1.22,1.22,0.25,0.05
0.79759,1.4381,-2.9028e-06,0,0,0.40462,0.40462,1,1.222,1.222,0.25,0.05
0.79717,1.4381,-2.9076e-06,0,0,0.40358,0.40358,1,1.224,1.224,0.25,0.05
0.79675,1.4381,-2.9124e-06,0,0,0.40255,0.40255,1,1.226,1.226,0.25,0.05
0.79633,1.4381,-2.9172e-06,0,0,0.40151,0.40151,1,1.228,1.228,0.25,0.05
0.79591,1.438,-2.922e-06,0,0,0.40047,0.40047,1,1.23,1.23,0.25,0.05
0.79549,1.438,-2.9202e-06,0,0,0.39943,0.39943,1,1.232,1.232,0.25,0.05
0.79507,1.438,-2.9185e-06,0,0,0.39839,0.39839,1,1.234,1.234,0.25,0.05
0.79466,1.438,-2.9167e-06,0,0,0.39735,0.39735,1,1.236,1.236,0.25,0.05
0.79424,1.438,-2.915e-06,0,0,0.39631,0.39631,1,1.238,1.238,0.25,0.05
0.79382,1.438,-2.9132e-06,0,0,0.39527,0.39527,1,1.24,1.24,0.25,0.05
0.7934,1.438,-2.9056e-06,0,0,0.39423,0.39423,1,1.242,1.242,0.25,0.05
0.79299,1.438,-2.898e-06,0,0,0.39319,0.39319,1,1.244,1.244,0.25,0.05
0.79257,1.438,-2.8903e-06,0,0,0.39215,0.39215,1,1.246,1.246,0.25,0.05
0.79216,1.438,-2.8827e-06,0,0,0.39112,0.39112,1,1.248,1.248,0.25,0.05
0.79174,1.438,-2.875e-06,0,0,0.39008,0.39008,1,1.25,1.25,0.25,0.05
0.79132,1.438,-2.8621e-06,0,0,0.38904,0.38904,1,1.252,1.252,0.25,0.05
0.79091,1.438,-2.8493e-06,0,0,0.388,0.388,1,1.254,1.254,0.25,0.05
0.7905,1.438,-2.8364e-06,0,0,0.38696,0.38696,1,1.256,1.256,0.25,0.05
0.79008,1.438,-2.8235e-06,0,0,0.38592,0.38592,1,1.258,1.258,0.25,0.05
0.78967,1.438,-2.8106e-06,0,0,0.38488,0.38488,1,1.26,1.26,0.25,0.05
0.78925,1.438,-2.7931e-06,0,0,0.38384,0.38384,1,1.262,1.262,0.25,0.05
0.78884,1.438,-2.7756e-06,0,0,0.3828,0.3828,1,1.264,1.264,0.25,0.05
0.78843,1.438,-2.7582e-06,0,0,0.38176,0.38176,1,1.266,1.266,0.25,0.05
0.78802,1.438,-2.7407e-06,0,0,0.38072,0.38072,1,1.268,1.268,0.25,0.05
0.7876,1.438,-2.7232e-06,0,0,0.37968,0.37968,1,1.27,1.27,0.25,0.05
0.78719,1.438,-2.7017e-06,0,0,0.37864,0.37864,1,1.272,1.272,0.25,0.05
0.78678,1.438,-2.6802e-06,0,0,0.3776,0.3776,1,1.274,1.274,0.25,0.05
0.78637,1.438,-2.6588e-06,0,0,0.37656,0.37656,1,1.276,1.276,0.25,0.05
0.78596,1.438,-2.6373e-06,0,0,0.37552,0.37552,1,1.278,1.278,0.25,0.05
0.78555,1.438,-2.6158e-06,0,0,0.37448,0.37448,1,1.28,1.28,0.25,0.05
0.78514,1.438,-2.591e-06,0,0,0.37345,0.37345,1,1.282,1.282,0.25,0.05
0.78473,1.438,-2.5661e-06,0,0,0.37241,0.37241,1,1.284,1.284,0.25,0.05
0.78432,1.438,-2.5413e-06,0,0,0.37137,0.37137,1,1.286,1.286,0.25,0.05
0.78391,1.438,-2.5164e-06,0,0,0.37033,0.37033,1,1.288,1.288,0.25,0.05
0.7835,1.438,-2.4916e-06,0,0,0.36929,0.36929,1,1.29,1.29,0.25,0.05
0.7831,1.438,-2.4639e-06,0,0,0.36825,0.36825,1,1.292,1.292,0.25,0.05
0.78269,1.438,-2.4362e-06,0,0,0.36721,0.36721,1,1.294,1.294,0.25,0.05
0.78228,1.438,-2.4086e-06,0,0,0.36617,0.36617,1,1.296,1.296,0.25,0.05
0.78188,1.438,-2.3809e-06,0,0,0.36513,0.36513,1,1.298,1.298,0.25,0.05
0.78147,1.438,-2.3532e-06,0,0,0.36409,0.36409,1,1.3,1.3,0.25,0.05
0.78107,1.438,-2.3233e-06,0,0,0.36305,0.36305,1,1.302,1.302,0.25,0.05
0.78066,1.438,-2.2934e-06,0,0,0.36201,0.36201,1,1.304,1.304,0.25,0.05
0.78026,1.438,-2.2634e-06,0,0,0.36097,0.36097,1,1.306,1.306,0.25,0.05
0.77985,1.438,-2.2335e-06,0,0,0.35993,0.35993,1,1.308,1.308,0.25,0.05
0.77945,1.438,-2.2035e-06,0,0,0.35889,0.35889,1,1.31,1.31,0.25,0.05
0.77904,1.438,-2.1718e-06,0,0,0.35785,0.35785,1,1.312,1.312,0.25,0.05
0.77864,1.438,-2.1401e-06,0,0,0.35681,0.35681,1,1.314,1.314,0.25,0.05
0.77824,1.438,-2.1084e-06,0,0,0.35577,0.35577,1,1.316,1.316,0.25,0.05
0.77783,1.438,-2.0767e-06,0,0,0.35473,0.35473,1,1.318,1.318,0.25,0.05
0.77743,1.438,-2.045e-06,0,0,0.35369,0.35369,1,1.32,1.32,0.25,0.05
0.77703,1.438,-2.012e-06,0,0,0.35265,0.35265,1,1.322,1.322,0.25,0.05
0.77663,1.438,-1.979e-06,0,0,0.35161,0.35161,1,1.324,1.324,0.25,0.05
0.77623,1.438,-1.946e-06,0,0,0.35057,0.35057,1,1.326,1.326,0.25,0.05
0.77583,1.438,-1.913e-06,0,0,0.34953,0.34953,1,1.328,1.328,0.25,0.05
0.77543,1.438,-1.88e-06,0,0,0.34849,0.34849,1,1.33,1.33,0.25,0.05
0.77503,1.438,-1.8462e-06,0,0,0.34745,0.34745,1,1.332,1.332,0.25,0.05
0.77463,1.438,-1.8123e-06,0,0,0.34641,0.34641,1,1.334,1.334,0.25,0.05
0.77423,1.438,-1.7785e-06,0,0,0.34537,0.34537,1,1.336,1.336,0.25,0.05
0.77383,1.438,-1.7446e-06,0,0,0.34434,0.34434,1,1.338,1.338,0.25,0.05
0.77344,1.438,-1.7108e-06,0,0,0.3433,0.3433,1,1.34,1.34,0.25,0.05
0.77304,1.438,-1.6765e-06,0,0,0.34226,0.34226,1,1.342,1.342,0.25,0.05
0.77264,1.438,-1.6422e-06,0,0,0.34122,0.34122,1,1.344,1.344,0.25,0.05
0.77225,1.438,-1.6079e-06,0,0,0.34018,0.34018,1,1.346,1.346,0.25,0.05
0.77185,1.438,-1.5736e-06,0,0,0.33914,0.33914,1,1.348,1.348,0.25,0.05
0.77145,1.438,-1.5393e-06,0,0,0.3381,0.3381,1,1.35,1.35,0.25,0.05
0.77106,1.438,-1.5049e-06,0,0,0.33706,0.33706,1,1.352,1.352,0.25,0.05
0.77067,1.438,-1.4706e-06,0,0,0.33602,0.33602,1,1.354,1.354,0.25,0.05
0.77027,1.438,-1.4362e-06,0,0,0.33498,0.33498,1,1.356,1.356,0.25,0.05
0.76988,1.438,-1.4018e-06,0,0,0.33394,0.33394,1,1.358,1.358,0.25,0.05
0.76948,1.438,-1.3675e-06,0,0,0.3329,0.3329,1,1.36,1.36,0.25,0.05
0.76909,1.438,-1.3334e-06,0,0,0.33186,0.33186,1,1.362,1.362,0.25,0.05
0.7687,1.438,-1.2993e-06,0,0,0.33082,0.33082,1,1.364,1.364,0.25,0.05
0.76831,1.438,-1.2652e-06,0,0,0.32978,0.32978,1,1.366,1.366,0.25,0.05
0.76792,1.438,-1.2311e-06,0,0,0.32874,0.32874,1,1.368,1.368,0.25,0.05
0.76753,1.438,-1.197e-06,0,0,0.3277,0.3277,1,1.37,1.37,0.25,0.05
0.76714,1.438,-1.1635e-06,0,0,0.32666,0.32666,1,1.372,1.372,0.25,0.05
0.76675,1.438,-1.13e-06,0,0,0.32562,0.32562,1,1.374,1.374,0.25,0.05
0.76636,1.438,-1.0965e-06,0,0,0.32458,0.32458,1,1.376,1.376,0.25,0.05
0.76597,1.438,-1.0629e-06,0,0,0.32354,0.32354,1,1.378,1.378,0.25,0.05
0.76558,1.438,-1.0294e-06,0,0,0.3225,0.3225,1,1.38,1.38,0.25,0.05
0.7652,1.438,-9.9677e-07,0,0,0.32146,0.32146,1,1.382,1.382,0.25,0.05
0.76481,1.438,-9.641e-07,0,0,0.32042,0.32042,1,1.384,1.384,0.25,0.05
0.76442,1.438,-9.3143e-07,0,0,0.31938,0.31938,1,1.386,1.386,0.25,0.05
0.76404,1.438,-8.9876e-07,0,0,0.31834,0.31834,1,1.388,1.388,0.25,0.05
0.76365,1.438,-8.6609e-07,0,0,0.3173,0.3173,1,1.39,1.39,0.25,0.05
0.76327,1.438,-8.3449e-07,0,0,0.31626,0.31626,1,1.392,1.392,0.25,0.05
0.76288,1.438,-8.029e-07,0,0,0.31522,0.31522,1,1.394,1.394,0.25,0.05
0.7625,1.438,-7.7131e-07,0,0,0.31418,0.31418,1,1.396,1.396,0.25,0.05
0.76211,1.438,-7.3971e-07,0,0,0.31314,0.31314,1,1.398,1.398,0.25,0.05
0.76173,1.438,-7.0812e-07,0,0,0.3121,0.3121,1,1.4,1.4,0.25,0.05
0.76135,1.438,-6.7781e-07,0,0,0.31106,0.31106,1,1.402,1.402,0.25,0.05
0.76097,1.438,-6.4751e-07,0,0,0.31002,0.31002,1,1.404,1.404,0.25,0.05
0.76059,1.438,-6.172e-07,0,0,0.30898,0.30898,1,1.406,1.406,0.25,0.05
0.76021,1.438,-5.8689e-07,0,0,0.30794,0.30794,1,1.408,1.408,0.25,0.05
0.75982,1.438,-5.5659e-07,0,0,0.3069,0.3069,1,1.41,1.41,0.25,0.05
0.75945,1.438,-5.2778e-07,0,0,0.30586,0.30586,1,1.412,1.412,0.25,0.05
0.75907,1.438,-4.9897e-07,0,0,0.30482,0.30482,1,1.414,1.414,0.25,0.05
0.75869,1.438,-4.7016e-07,0,0,0.30378,0.30378,1,1.416,1.416,0.25,0.05
0.75831,1.438,-4.4135e-07,0,0,0.30274,0.30274,1,1.418,1.418,0.25,0.05
0.75793,1.438,-4.1254e-07,0,0,0.3017,0.3017,1,1.42,1.42,0.25,0.05
0.75756,1.438,-3.8543e-07,0,0,0.30066,0.30066,1,1.422,1.422,0.25,0.05
0.75718,1.438,-3.5832e-07,0,0,0.29962,0.29962,1,1.424,1.424,0.25,0.05
0.75681,1.438,-3.3121e-07,0,0,0.29858,0.29858,1,1.426,1.426,0.25,0.05
0.75643,1.438,-3.041e-07,0,0,0.29754,0.29754,1,1.428,1.428,0.25,0.05
0.75606,1.438,-2.7699e-07,0,0,0.2965,0.2965,1,1.43,1.43,0.25,0.05
0.75568,1.438,-2.5176e-07,0,0,0.29546,0.29546,1,1.432,1.432,0.25,0.05
0.75531,1.438,-2.2652e-07,0,0,0.29442,0.29442,1,1.434,1.434,0.25,0.05
0.75494,1.438,-2.0129e-07,0,0,0.29338,0.29338,1,1.436,1.436,0.25,0.05
0.75457,1.438,-1.7606e-07,0,0,0.29234,0.29234,1,1.438,1.438,0.25,0.05
0.75419,1.438,-1.5083e-07,0,0,0.2913,0.2913,1,1.44,1.44,0.25,0.05
0.75382,1.438,-1.2761e-07,0,0,0.29026,0.29026,1,1.442,1.442,0.25,0.05
0.75345,1.438,-1.0439e-07,0,0,0.28922,0.28922,1,1.444,1.444,0.25,0.05
0.75309,1.438,-8.1173e-08,0,0,0.28818,0.28818,1,1.446,1.446,0.25,0.05
0.75272,1.438,-5.7954e-08,0,0,0.28714,0.28714,1,1.448,1.448,0.25,0.05
0.75235,1.438,-3.4735e-08,0,0,0.2861,0.2861,1,1.45,1.45,0.25,0.05
0.75198,1.438,-1.3632e-08,0,0,0.28506,0.28506,1,1.452,1.452,0.25,0.05
0.75161,1.438,7.4713e-09,0,0,0.28402,0.28402,1,1.454,1.454,0.25,0.05
0.75125,1.438,2.8574e-08,0,0,0.28298,0.28298,1,1.456,1.456,0.25,0.05
0.75088,1.438,4.9677e-08,0,0,0.28194,0.28194,1,1.458,1.458,0.25,0.05
0.75052,1.438,7.0782e-08,0,0,0.2809,0.2809,1,1.46,1.46,0.25,0.05
0.75015,1.438,8.9693e-08,0,0,0.27986,0.27986,1,1.462,1.462,0.25,0.05
0.74979,1.438,1.086e-07,0,0,0.27882,0.27882,1,1.464,1.464,0.25,0.05
0.74943,1.438,1.2751e-07,0,0,0.27778,0.27778,1,1.466,1.466,0.25,0.05
0.74907,1.438,1.4643e-07,0,0,0.27674,0.27674,1,1.468,1.468,0.25,0.05
0.7487,1.438,1.6534e-07,0,0,0.2757,0.2757,1,1.47,1.47,0.25,0.05
0.74834,1.438,1.82e-07,0,0,0.27466,0.27466,1,1.472,1.472,0.25,0.05
0.74798,1.438,1.9866e-07,0,0,0.27362,0.27362,1,1.474,1.474,0.25,0.05
0.74762,1.438,2.1532e-07,0,0,0.27258,0.27258,1,1.476,1.476,0.25,0.05
0.74727,1.438,2.3198e-07,0,0,0.27154,0.27154,1,1.478,1.478,0.25,0.05
0.74691,1.438,2.4865e-07,0,0,0.2705,0.2705,1,1.48,1.48,0.25,0.05
0.74655,1.438,2.6302e-07,0,0,0.26946,0.26946,1,1.482,1.482,0.25,0.05
0.74619,1.438,2.7739e-07,0,0,0.26842,0.26842,1,1.484,1.484,0.25,0.05
0.74584,1.438,2.9176e-07,0,0,0.26738,0.26738,1,1.486,1.486,0.25,0.05
0.74548,1.438,3.0614e-07,0,0,0.26634,0.26634,1,1.488,1.488,0.25,0.05
0.74513,1.438,3.2051e-07,0,0,0.2653,0.2653,1,1.49,1.49,0.25,0.05
0.74477,1.438,3.3257e-07,0,0,0.26426,0.26426,1,1.492,1.492,0.25,0.05
0.74442,1.438,3.4463e-07,0,0,0.26322,0.26322,1,1.494,1.494,0.25,0.05
0.74407,1.438,3.567e-07,0,0,0.26218,0.26218,1,1.496,1.496,0.25,0.05
0.74372,1.438,3.6876e-07,0,0,0.26114,0.26114,1,1.498,1.498,0.25,0.05
0.74337,1.438,3.8082e-07,0,0,0.2601,0.2601,1,1.5,1.5,0.25,0.05
0.74302,1.438,3.9056e-07,0,0,0.25906,0.25906,1,1.502,1.502,0.25,0.05
0.74267,1.438,4.0031e-07,0,0,0.25802,0.25802,1,1.504,1.504,0.25,0.05
0.74232,1.438,4.1005e-07,0,0,0.25698,0.25698,1,1.506,1.506,0.25,0.05
0.74197,1.438,4.1979e-07,0,0,0.25594,0.25594,1,1.508,1.508,0.25,0.05
0.74162,1.438,4.2954e-07,0,0,0.2549,0.2549,1,1.51,1.51,0.25,0.05
0.74128,1.438,4.3697e-07,0,0,0.25386,0.25386,1,1.512,1.512,0.25,0.05
0.74093,1.438,4.4441e-07,0,0,0.25282,0.25282,1,1.514,1.514,0.25,0.05
0.74059,1.438,4.5184e-07,0,0,0.25178,0.25178,1,1.516,1.516,0.25,0.05
0.74025,1.438,4.5928e-07,0,0,0.25074,0.25074,1,1.518,1.518,0.25,0.05
0.7399,1.438,4.6671e-07,0,0,0.2497,0.2497,1,1.52,1.52,0.25,0.05
0.73956,1.438,4.7186e-07,0,0,0.24866,0.24866,1,1.522,1.522,0.25,0.05
0.73922,1.438,4.7701e-07,0,0,0.24762,0.24762,1,1.524,1.524,0.25,0.05
0.73888,1.438,4.8216e-07,0,0,0.24658,0.24658,1,1.526,1.526,0.25,0.05
0.73854,1.438,4.8731e-07,0,0,0.24554,0.24554,1,1.528,1.528,0.25,0.05
0.7382,1.438,4.9246e-07,0,0,0.2445,0.2445,1,1.53,1.53,0.25,0.05
0.73786,1.438,4.9536e-07,0,0,0.24346,0.24346,1,1.532,1.532,0.25,0.05
0.73753,1.438,4.9826e-07,0,0,0.24242,0.24242,1,1.534,1.534,0.25,0.05
0.73719,1.438,5.0117e-07,0,0,0.24138,0.24138,1,1.536,1.536,0.25,0.05
0.73685,1.438,5.0407e-07,0,0,0.24034,0.24034,1,1.538,1.538,0.25,0.05
0.73652,1.438,5.0697e-07,0,0,0.2393,0.2393,1,1.54,1.54,0.25,0.05
0.73618,1.438,5.0767e-07,0,0,0.23826,0.23826,1,1.542,1.542,0.25,0.05
0.73585,1.438,5.0837e-07,0,0,0.23722,0.23722,1,1.544,1.544,0.25,0.05
0.73552,1.438,5.0907e-07,0,0,0.23618,0.23618,1,1.546,1.546,0.25,0.05
0.73519,1.438,5.0978e-07,0,0,0.23514,0.23514,1,1.548,1.548,0.25,0.05
0.73486,1.438,5.1048e-07,0,0,0.2341,0.2341,1,1.55,1.55,0.25,0.05
0.73453,1.438,5.0903e-07,0,0,0.23306,0.23306,1,1.552,1.552,0.25,0.05
0.7342,1.438,5.0759e-07,0,0,0.23202,0.23202,1,1.554,1.554,0.25,0.05
0.73387,1.438,5.0615e-07,0,0,0.23098,0.23098,1,1.556,1.556,0.25,0.05
0.73355,1.438,5.0471e-07,0,0,0.22994,0.22994,1,1.558,1.558,0.25,0.05
0.73322,1.438,5.0326e-07,0,0,0.2289,0.2289,1,1.56,1.56,0.25,0.05
0.73289,1.438,4.9974e-07,0,0,0.22786,0.22786,1,1.562,1.562,0.25,0.05
0.73257,1.438,4.9623e-07,0,0,0.22682,0.22682,1,1.564,1.564,0.25,0.05
0.73225,1.438,4.9271e-07,0,0,0.22578,0.22578,1,1.566,1.566,0.25,0.05
0.73192,1.438,4.8919e-07,0,0,0.22474,0.22474,1,1.568,1.568,0.25,0.05
0.7316,1.438,4.8568e-07,0,0,0.2237,0.2237,1,1.57,1.57,0.25,0.05
0.73128,1.438,4.8017e-07,0,0,0.22266,0.22266,1,1.572,1.572,0.25,0.05
0.73096,1.438,4.7466e-07,0,0,0.22162,0.22162,1,1.574,1.574,0.25,0.05
0.73064,1.438,4.6915e-07,0,0,0.22058,0.22058,1,1.576,1.576,0.25,0.05
0.73033,1.438,4.6364e-07,0,0,0.21954,0.21954,1,1.578,1.578,0.25,0.05
0.73001,1.438,4.5813e-07,0,0,0.21849,0.21849,1,1.58,1.58,0.25,0.05
0.72969,1.438,4.5072e-07,0,0,0.21745,0.21745,1,1.582,1.582,0.25,0.05
0.72938,1.438,4.4331e-07,0,0,0.21641,0.21641,1,1.584,1.584,0.25,0.05
0.72907,1.438,4.359e-07,0,0,0.21537,0.21537,1,1.586,1.586,0.25,0.05
0.72875,1.438,4.2849e-07,0,0,0.21433,0.21433,1,1.588,1.588,0.25,0.05
0.72844,1.438,4.2108e-07,0,0,0.21329,0.21329,1,1.59,1.59,0.25,0.05
0.72813,1.438,4.1187e-07,0,0,0.21225,0.21225,1,1.592,1.592,0.25,0.05
0.72782,1.438,4.0267e-07,0,0,0.21121,0.21121,1,1.594,1.594,0.25,0.05
0.72751,1.438,3.9346e-07,0,0,0.21017,0.21017,1,1.596,1.596,0.25,0.05
0.7272,1.438,3.8426e-07,0,0,0.20913,0.20913,1,1.598,1.598,0.25,0.05
0.72689,1.438,3.7505e-07,0,0,0.20809,0.20809,1,1.6,1.6,0.25,0.05
0.72659,1.438,3.6416e-07,0,0,0.20705,0.20705,1,1.602,1.602,0.25,0.05
0.72629,1.438,3.5327e-07,0,0,0.20601,0.20601,1,1.604,1.604,0.25,0.05
0.72598,1.438,3.4238e-07,0,0,0.20497,0.20497,1,1.606,1.606,0.25,0.05
0.72568,1.438,3.3149e-07,0,0,0.20393,0.20393,1,1.608,1.608,0.25,0.05
0.72537,1.438,3.2061e-07,0,0,0.20289,0.20289,1,1.61,1.61,0.25,0.05
0.72507,1.438,3.0815e-07,0,0,0.20185,0.20185,1,1.612,1.612,0.25,0.05
0.72478,1.438,2.957e-07,0,0,0.20081,0.20081,1,1.614,1.614,0.25,0.05
0.72448,1.438,2.8324e-07,0,0,0.19977,0.19977,1,1.616,1.616,0.25,0.05
0.72418,1.438,2.7079e-07,0,0,0.19873,0.19873,1,1.618,1.618,0.25,0.05
0.72388,1.438,2.5833e-07,0,0,0.19769,0.19769,1,1.62,1.62,0.25,0.05
0.72358,1.438,2.4444e-07,0,0,0.19665,0.19665,1,1.622,1.622,0.25,0.05
0.72329,1.438,2.3055e-07,0,0,0.19561,0.19561,1,1.624,1.624,0.25,0.05
0.723,1.438,2.1665e-07,0,0,0.19457,0.19457,1,1.626,1.626,0.25,0.05
0.7227,1.438,2.0276e-07,0,0,0.19353,0.19353,1,1.628,1.628,0.25,0.05
0.72241,1.438,1.8887e-07,0,0,0.19249,0.19249,1,1.63,1.63,0.25,0.05
0.72212,1.438,1.7367e-07,0,0,0.19145,0.19145,1,1.632,1.632,0.25,0.05
0.72183,1.438,1.5848e-07,0,0,0.19041,0.19041,1,1.634,1.634,0.25,0.05
0.72155,1.438,1.4328e-07,0,0,0.18937,0.18937,1,1.636,1.636,0.25,0.05
0.72126,1.438,1.2808e-07,0,0,0.18833,0.18833,1,1.638,1.638,0.25,0.05
0.72097,1.438,1.1289e-07,0,0,0.18729,0.18729,1,1.64,1.64,0.25,0.05
0.72069,1.438,9.6539e-08,0,0,0.18625,0.18625,1,1.642,1.642,0.25,0.05
0.7204,1.438,8.0189e-08,0,0,0.18521,0.18521,1,1.644,1.644,0.25,0.05
0.72012,1.438,6.3841e-08,0,0,0.18417,0.18417,1,1.646,1.646,0.25,0.05
0.71984,1.438,4.7492e-08,0,0,0.18313,0.18313,1,1.648,1.648,0.25,0.05
0.71955,1.438,3.1143e-08,0,0,0.18209,0.18209,1,1.65,1.65,0.25,0.05
0.71928,1.438,1.3798e-08,0,0,0.18105,0.18105,1,1.652,1.652,0.25,0.05
0.719,1.438,-3.5484e-09,0,0,0.18001,0.18001,1,1.654,1.654,0.25,0.05
0.71872,1.438,-2.0894e-08,0,0,0.17897,0.17897,1,1.656,1.656,0.25,0.05
0.71845,1.438,-3.8239e-08,0,0,0.17793,0.17793,1,1.658,1.658,0.25,0.05
0.71817,1.438,-5.5584e-08,0,0,0.17689,0.17689,1,1.66,1.66,0.25,0.05
0.7179,1.438,-7.3766e-08,0,0,0.17585,0.17585,1,1.662,1.662,0.25,0.05
0.71763,1.438,-9.1948e-08,0,0,0.17481,0.17481,1,1.664,1.664,0.25,0.05
0.71735,1.438,-1.1013e-07,0,0,0.17377,0.17377,1,1.666,1.666,0.25,0.05
0.71708,1.438,-1.2831e-07,0,0,0.17273,0.17273,1,1.668,1.668,0.25,0.05
0.71681,1.438,-1.4649e-07,0,0,0.17169,0.17169,1,1.67,1.67,0.25,0.05
0.71655,1.438,-1.6534e-07,0,0,0.17065,0.17065,1,1.672,1.672,0.25,0.05
0.71628,1.438,-1.842e-07,0,0,0.16961,0.16961,1,1.674,1.674,0.25,0.05
0.71601,1.438,-2.0305e-07,0,0,0.16857,0.16857,1,1.676,1.676,0.25,0.05
0.71575,1.438,-2.219e-07,0,0,0.16753,0.16753,1,1.678,1.678,0.25,0.05
0.71548,1.438,-2.4075e-07,0,0,0.16649,0.16649,1,1.68,1.68,0.25,0.05
